"","ONS.ID","Constituency","Nation","Region","2010.winner.winner","2015.winner.winner","2017.winner.winner","2019.winner.winner","Result.","Runner.up","Majority.2017","Majority.simple","X","Con.2019","Lab.2019","LDem.2019","Brex.2019","Grn.2019","SNP.2019","PC.2019","UKIP.2019","DUP.2019","SF.2019","SDLP.2019","UUP.2019","Alli.2019","Ind.2019","Oth...Ind","Oth...Ind.1","X.1","Turnout.2019","Turnout.2017","Turnout.2015","Turnout.2010","X.2","Winner.pct.2019","Runner.up.pct.2019","X.3","Con.pct.2019.pct.2019","Lab.pct.2019.pct.2019","LDem.pct.2019.pct.2019","Brex.pct.2019.pct.2019","Grn.pct.2019.pct.2019","SNP.pct.2019.pct.2019","PC.pct.2019.pct.2019","UKIP.pct.2019.pct.2019","DUP.pct.2019.pct.2019","SF.pct.2019.pct.2019","SDLP.pct.2019.pct.2019","UUP.pct.2019.pct.2019","Alli.pct.2019.pct.2019","Ind.pct.2019","Oth...Ind.2","Oth...Ind.3","X.4","Con.pct.change.29.pct.change.2019","Lab.pct.change.29.pct.change.2019","LDem.pct.change.29.pct.change.2019","Brex.pct.change.29.pct.change.2019","Grn.pct.change.29.pct.change.2019","SNP.pct.change.29.pct.change.2019","PC.pct.change.29.pct.change.2019","UKIP.pct.change.29.pct.change.2019","DUP.pct.change.29.pct.change.2019","SF.pct.change.29.pct.change.2019","SDLP.pct.change.29.pct.change.2019","UUP.pct.change.29.pct.change.2019","Alli.pct.change.29.pct.change.2019","Ind.pct.change.2019","Oth...Ind.4","Oth...Ind.5","X.5","1st.place.2017","2nd.place.2017","Con.2017","Lab.2017","LDem.2017","Grn.2017","SNP.2017","PC.2017","UKIP.2017","DUP.2017","SF.2017","SDLP.2017","UUP.2017","Alli.2017","Oth.2017","Con.2015","Lab.2015","LDem.2015","Grn.2015","SNP.2015","PC.2015","UKIP.2015","Oth.2015","leave.vote.pct.2016","pct.18.29","pct.30.44 ","pct.45.64 ","pct.65plus ","born.in.EU.pct ","no.qualifications.pct ","with.degree.pct ","fulltime.students.pct ","student.households.pct ","pct.hhs.2plus.deprivational.indicators ","White.pct ","Mixed.pct ","Indian.pct ","Pakistani.pct ","Bangladeshi.pct ","Chinese.pct ","Other Asian.pct ","Black.pct ","Arab.pct ","Other.pct ","Christian.pct ","Buddhist.pct ","Hindu.pct ","Jewish.pct ","Muslim.pct ","Sikh.pct ","No.religion.pct ","pct.agriculture ","pct.mining ","pct.manufacturing","pct.construction ","pct.wholesale ","pct.transport ","pct.accommodation ","pct.communication ","pct.finance ","pct.real.estate ","pct.professionals ","pct.education ","pct.social work"
"519","E14000944","South Shields","ENG","NE","Lab","Lab","Lab","Lab","hold","Con",35.6,13.8,NA,"7,688","17,273","1,514","6,446","1,303","","","","","","","","","3,658","","",NA,"60.3",64.3,57.8,57.7,NA,45.6,20.3,NA,20.3,45.6,4,17,3.4,0,0,0,0,0,0,0,0,9.7,0,0,NA,-5.6,-15.9,2.3,17,-0.1,0,0,-7.4,0,0,0,0,0,0,0,0,NA,"Lab","Con",25.9,61.5,1.7,3.5,NA,NA,7.4,NA,NA,NA,NA,NA,NA,16.6,51.3,1.8,4.5,NA,NA,22,3.9,62.8,15.4,18.4,28,18.3,1.8,29.1,8.9,7.4,0.2,32.4,94.6,1.1,0.5,0.4,1.6,0.1,0.4,0.4,0.6,0.4,67.6,0.2,0.2,0,2.9,0.3,22.5,0.1,0.9,11.2,7.9,15.1,6.1,5.8,2.4,2.5,1.4,3.6,8.6,15.5
"520","E14000945","South Staffordshire","ENG","WM","Con","Con","Con","Con","hold","Lab",44.5,56.5,NA,"36,520","8,270","3,280","","1,935","","","","","","","","","","","",NA,"67.9",69.6,58.9,68.7,NA,73,16.5,NA,73,16.5,6.6,0,3.9,0,0,0,0,0,0,0,0,0,0,0,NA,3.2,-8.8,4,0,1.6,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",69.8,25.3,2.6,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.4,18.4,2.9,2.6,NA,NA,16.7,NA,65.3,12.8,17.9,29.6,20.8,1.8,24.5,12.3,6.4,0,22.1,95.6,1.5,1.4,0.2,0,0.2,0.3,0.6,0,0.2,73.1,0.2,0.4,0,0.4,1.1,18.5,0.8,0.1,12.4,10,16.8,3.8,4.2,2.5,3.8,1.6,5,10.5,11.7
"521","E14000946","South Suffolk","ENG","EAST","Con","Con","Con","Con","hold","Lab",32.7,42.8,NA,"33,276","10,373","6,702","","3,144","","","","","","","","","","","",NA,"70.2",71.8,70.9,70.9,NA,62.2,19.4,NA,62.2,19.4,12.5,0,5.9,0,0,0,0,0,0,0,0,0,0,0,NA,1.7,-8.4,6.7,0,2.7,0,0,-2.7,0,0,0,0,0,0,0,0,NA,"Con","Lab",60.5,27.8,5.8,3.2,NA,NA,2.7,NA,NA,NA,NA,NA,NA,53.1,19.3,7.8,4.3,NA,NA,15.2,0.3,54.2,10.7,17.9,29.1,21.6,4.1,22.7,13.8,5.5,0,19.4,97.9,0.9,0.2,0,0.1,0.2,0.3,0.3,0,0.1,63.4,0.2,0.1,0.1,0.2,0,28.2,2,0.1,11.9,9.4,15.5,4.4,5,3,4.4,1.5,6.2,9.7,11
"522","E14000947","South Swindon","ENG","SW","Con","Con","Con","Con","hold","Lab",4.8,13.1,NA,"26,536","19,911","4,299","","","","","","","","","","","","","",NA,"69.4",70.8,66.6,64.9,NA,52.3,39.2,NA,52.3,39.2,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3.9,-4.4,4.4,0,-1.5,0,0,-2.5,0,0,0,0,0,0,0,0,NA,"Con","Lab",48.4,43.6,4.1,1.5,NA,NA,2.5,NA,NA,NA,NA,NA,NA,46.2,34.5,3.7,3.6,NA,NA,12,NA,51.6,16.3,22.5,26.1,13.5,9.8,19.6,14.2,6.4,0.1,23.1,86.4,2.3,5,0.8,0.7,0.6,2.2,1.6,0.1,0.4,56.6,0.8,1.7,0.1,2.4,0.7,30.2,0.3,0.1,10.3,6.9,17.4,6.6,5.4,5.1,8,1,5.7,7.3,9.6
"523","E14000948","South Thanet","ENG","SE","Con","Con","Con","Con","hold","Lab",12.9,21.9,NA,"27,084","16,497","2,727","","1,949","","","","","","","","","","","",NA,"65.8",68.8,70.4,64.2,NA,56.1,34.2,NA,56.1,34.2,5.7,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,5.3,-3.7,2.7,0,2.4,0,0,-6,0,0,0,0,0,0,0,0,NA,"Con","Lab",50.8,37.9,3,1.6,NA,NA,6,NA,NA,NA,NA,NA,0.6,38.1,23.8,1.9,2.2,NA,NA,32.4,1.6,61.6,13.1,17.2,27,21,9.1,27,11.8,7.3,0.2,29.6,95.6,1.6,0.5,0.1,0.1,0.4,0.7,0.7,0.1,0.2,61.1,0.4,0.5,0.2,0.9,0.1,28.6,1.2,0,7.7,8.8,15.9,5.1,5.8,2,2.8,1.4,6,12.6,14.8
"524","E14000949","South West Bedfordshire","ENG","EAST","Con","Con","Con","Con","hold","Lab",25.4,34.9,NA,"32,212","13,629","5,435","","2,031","","","","","","","","","","","",NA,"66.7",69.8,64.4,66.3,NA,60.4,25.6,NA,60.4,25.6,10.2,0,3.8,0,0,0,0,0,0,0,0,0,0,0,NA,1.2,-8.2,5.5,0,2.1,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",59.2,33.8,4.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,0.5,55,20.3,5.2,4.1,NA,NA,15.5,NA,58.6,14.2,20.7,27.2,15.5,7,21.2,13.6,6.4,0,20.6,92.5,2.2,1,0.2,0.1,0.5,0.9,2.3,0.1,0.2,61.2,0.4,0.8,0.2,0.9,0.2,29,0.3,0.1,10.2,9.1,18.8,6.4,4.1,4.5,3.1,1.6,6,10.3,9.6
"525","E14000950","South West Devon","ENG","SW","Con","Con","Con","Con","hold","Lab",29.9,40.2,NA,"33,286","11,856","6,207","","2,018","","","","","","","","","","","",NA,"73.6",74.2,70.9,71.2,NA,62.4,22.2,NA,62.4,22.2,11.6,0,3.8,0,0,0,0,0,0,0,0,0,0,0,NA,2.6,-7.7,6.4,0,1.7,0,0,-2.9,0,0,0,0,0,0,0,0,NA,"Con","Lab",59.8,29.9,5.2,2.1,NA,NA,2.9,NA,NA,NA,NA,NA,NA,56.6,16.7,7.5,4.8,NA,NA,14.5,NA,55.2,11.6,18,29.2,20.8,3.4,17.9,14.5,6.2,0,18.2,98.5,0.7,0.1,0,0,0.1,0.2,0.2,0,0.1,66.3,0.2,0.1,0,0.2,0,25.6,1.2,0.4,9.3,7.7,15.4,4.5,4,2.4,2.4,1.6,5.2,11.4,14.3
"526","E14000951","South West Hertfordshire","ENG","EAST","Con","Con","Con","Con","hold","Ind",32.2,49.6,NA,"30,327","7,228","6,251","","1,466","","","","","","","","","15,919","","",NA,"76.1",74.8,71.9,72.5,NA,49.6,NA,NA,49.6,11.8,10.2,0,2.4,0,0,0,0,0,0,0,0,26,0,0,NA,-8.3,-13.9,-1.5,0,-0.2,0,0,-2.1,0,0,0,0,0,0,0,0,NA,"Con","Lab",57.9,25.7,11.7,2.6,NA,NA,2.1,NA,NA,NA,NA,NA,NA,56.9,16.3,10.3,4.5,NA,NA,11.5,0.4,46.4,11.7,21,27.5,17.1,6.9,16,26.3,6.7,0,15.8,89.6,2.1,4.1,0.6,0.2,0.6,1.3,1.3,0.1,0.3,59.9,0.4,3.1,1.3,1.7,0.4,25.2,0.3,0.1,5.7,7.9,14.5,4.1,4,7.1,5.3,1.9,10.9,11,10.1
"527","E14000952","South West Norfolk","ENG","EAST","Con","Con","Con","Con","hold","Lab",35,50.9,NA,"35,507","9,312","4,166","","1,645","","","","","","","","","","","836",NA,"65.6",67.3,65.1,66.2,NA,69,18.1,NA,69,18.1,8.1,0,3.2,0,0,0,0,0,0,0,0,0,0,1.6,NA,6.2,-9.7,3.6,0,3.2,0,0,-4.9,0,0,0,0,0,0,0,0,NA,"Con","Lab",62.8,27.8,4.5,NA,NA,NA,4.9,NA,NA,NA,NA,NA,NA,50.9,17.3,4.4,4.1,NA,NA,23.3,NA,66.3,13.9,18.1,26.9,20.9,10.2,29.1,8.1,5.1,0,26.1,97.2,1.3,0.2,0.1,0.1,0.2,0.3,0.5,0,0.2,64.7,0.2,0.1,0.1,0.3,0.1,26.6,4.2,0.1,14.4,8.5,16.2,5.1,5.4,1.4,1.8,1.1,3.7,7.8,10.1
"528","E14000953","South West Surrey","ENG","SE","Con","Con","Con","Con","hold","LDem",35.7,14.6,NA,"32,191","4,775","23,374","","","","","","","","","","","","","",NA,"76.3",77.4,74.1,73.4,NA,53.3,38.7,NA,53.3,7.9,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-2.4,-4.7,28.8,0,0,0,0,-1.8,0,0,0,0,0,0,0,0,NA,"Con","National Health Action Party",55.7,12.6,9.9,NA,NA,NA,1.8,NA,NA,NA,NA,NA,20,59.9,9.5,6.3,5.4,NA,NA,9.9,9.1,40.6,11,20.4,27,19,7.5,15.1,28,7.6,0.4,14,95.8,1.4,0.5,0.2,0.2,0.5,0.6,0.5,0.2,0.2,64.4,0.4,0.3,0.2,0.7,0.1,25.9,0.5,0.2,5.2,7.1,13.8,3.2,4.4,7.8,5.6,1.7,12,11.7,10.2
"529","E14000954","South West Wiltshire","ENG","SW","Con","Con","Con","Con","hold","Lab",33.5,39.4,NA,"33,038","11,408","8,015","","2,434","","","","","","","","","","","",NA,"70.4",71.2,70.7,68.4,NA,60.2,20.8,NA,60.2,20.8,14.6,0,4.4,0,0,0,0,0,0,0,0,0,0,0,NA,0.2,-5.7,4.8,0,1.8,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",60,26.5,9.8,2.6,NA,NA,NA,NA,NA,NA,NA,NA,1.1,52.7,13.5,10.6,5.8,NA,NA,17.5,NA,57.7,12.7,18.9,27.4,19.4,8.7,20.9,13.1,5.5,0,20.3,96.8,1.2,0.2,0,0.1,0.3,0.4,0.6,0.2,0.2,62.8,0.3,0.2,0.1,0.6,0,27.7,1.9,0.1,10.9,7.3,17,3.7,6.3,4,2.2,1.3,5.4,9,10.2
"530","E14000955","Southampton, Itchen","ENG","SE","Lab","Con","Con","Con","hold","Lab",0.1,9.5,NA,"23,952","19,454","2,503","","1,040","","","472","","","","","","","","",NA,"65.6",65.2,61.8,59.6,NA,50.5,41,NA,50.5,41,5.3,0,2.2,0,0,1,0,0,0,0,0,0,0,0,NA,4,-5.5,2.3,0,0.7,0,0,-1.4,0,0,0,0,0,0,0,0,NA,"Con","Lab",46.5,46.5,3,1.5,NA,NA,2.4,NA,NA,NA,NA,NA,NA,41.7,36.5,3.6,4.2,NA,NA,13.4,0.5,60,23.1,20.4,22.2,14.3,10.1,22.3,12.9,13.6,1.8,26.9,90.8,2.3,1.4,0.5,0.4,0.7,1.3,1.7,0.5,0.4,53.8,0.4,0.6,0.1,2.7,0.6,34.2,0.1,0.1,9.4,9.2,18.7,7.2,6,2.9,4.6,1.2,4.8,8.9,11.6
"531","E14000956","Southampton, Test","ENG","SE","Lab","Lab","Lab","Lab","hold","Con",24.6,25.7,NA,"16,043","22,256","3,449","1,591","1,433","","","","","","","","","222","","",NA,"64.2",66.8,62.1,61.4,NA,49.5,35.7,NA,35.7,49.5,7.7,3.5,3.2,0,0,0,0,0,0,0,0,0.5,0,0,NA,1.6,-9.2,3.7,3.5,3.2,0,0,0,0,0,0,0,0,0,0,0,NA,"Lab","Con",34.1,58.7,4,NA,NA,NA,0,NA,NA,NA,NA,NA,3.2,32.5,41.3,4.9,5.9,NA,NA,12.8,2.7,50.7,26.4,21.9,20.1,11.6,17.8,21,19.3,17.2,3.6,27.5,83.1,2.5,3.9,2,0.7,1.3,2.8,2.5,0.4,0.7,50.1,0.5,1.2,0.1,5.2,2.2,33.1,0.3,0.1,7.9,6.9,16.6,6.5,6.8,3,3.9,1.1,6.2,10.9,15.1
"532","E14000957","Southend West","ENG","EAST","Con","Con","Con","Con","hold","Lab",21.2,31.1,NA,"27,555","13,096","5,312","","","","","","","","","","","574","","",NA,"67.4",69.7,66.6,65.5,NA,59.2,28.1,NA,59.2,28.1,11.4,0,0,0,0,0,0,0,0,0,0,1.2,0,0,NA,4,-5.9,6.9,0,-1.8,0,0,-3.5,0,0,0,0,0,0,0,0,NA,"Con","Lab",55.2,34,4.5,1.8,NA,NA,3.5,NA,NA,NA,NA,NA,1,49.8,18.3,9.3,4.7,NA,NA,17.5,0.4,57.2,12.7,21.2,26.1,19,5.3,23.2,12.8,5.7,0,22.9,92.8,1.9,1,0.6,0.5,0.5,0.8,1.6,0.2,0.3,57.2,0.4,0.6,1.2,1.7,0.1,30.6,0.1,0,6.7,8.5,13.6,4.5,4.2,3.3,11.6,1.6,6.2,10.7,12.9
"533","E14000958","Southport","ENG","NW","LDem","LDem","Con","Con","hold","Lab",6.1,8.6,NA,"22,914","18,767","6,499","","","","","","","","","","","","","",NA,"68",69.1,65.5,65.1,NA,47.6,39,NA,47.6,39,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.9,6.4,-12.9,0,0,0,0,-2.4,0,0,0,0,0,0,0,0,NA,"Con","Lab",38.7,32.6,26.4,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,28,19.2,31,2.8,NA,NA,16.8,2.2,45.5,12.6,17.1,28,23.1,7.1,22.6,14.3,6.8,0,25.3,96.6,1.3,0.4,0.1,0.2,0.4,0.3,0.4,0.2,0.2,71.1,0.3,0.2,0.4,0.7,0,20.4,0.8,0.1,6.5,7.3,18.1,4.1,6.5,2.6,3.3,1.3,5.5,10.2,16.8
"534","E14000959","Spelthorne","ENG","SE","Con","Con","Con","Con","hold","Lab",26.8,37.2,NA,"29,141","10,748","7,499","","2,122","","","","","","","","","","","",NA,"69.8",69,68.6,67.1,NA,58.9,21.7,NA,58.9,21.7,15.1,0,4.3,0,0,0,0,0,0,0,0,0,0,0,NA,1.6,-8.8,9.6,0,2.1,0,0,-4.6,0,0,0,0,0,0,0,0,NA,"Con","Lab",57.3,30.5,5.5,2.2,NA,NA,4.6,NA,NA,NA,NA,NA,NA,49.7,18.6,6.4,3.5,NA,NA,20.9,0.9,60.3,13.7,21.7,26.5,17.4,8.3,20.4,15.9,5.6,0.1,20.5,87.3,2.5,4.2,0.7,0.3,0.7,1.8,1.6,0.3,0.6,63.8,0.4,2.4,0.2,1.9,1.4,22.5,0.1,0.4,5.3,7.4,14.6,15,4.4,6.8,3.6,1.4,6.3,7.9,8.6
"535","E14000960","St Albans","ENG","EAST","Con","Con","Con","LDem","gain","Con",10.7,10.9,NA,"22,574","5,000","28,867","","1,004","","","","","","","","","154","","",NA,"78.1",78.3,75.1,75.4,NA,50.1,39.2,NA,39.2,8.7,50.1,0,NA,1.7,0,0,0,0,0,0,0,0.3,0,0,NA,-3.9,-14.3,17.7,0,-1.5,1.7,0,0,0,0,0,0,0,0,0,0,NA,"Con","LD",43.1,23,32.4,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.6,23.3,18.5,3.7,NA,NA,7.8,NA,38,13.2,24,24.9,14.5,9.3,13.8,33.2,7.1,0.1,15.5,86,3.1,1.9,1,2.5,0.9,1.6,2,0.4,0.4,57.3,0.5,1.6,1.5,4.8,0.2,26.4,0.3,0.1,4.9,6.4,14.8,3.7,3.9,7.7,6.4,1.6,12.3,11.9,10.9
"536","E14000961","St Austell and Newquay","ENG","SW","LDem","Con","Con","Con","hold","Lab",20.5,29.6,NA,"31,273","14,747","5,861","","1,609","","","","","","","","","1,660","","626",NA,"69.8",69,65.7,61.9,NA,56.1,26.4,NA,56.1,26.4,10.5,0,2.9,0,0,0,0,0,0,0,0,3,0,1.1,NA,6.6,-2.6,-11,0,2.9,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",49.5,29,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2,10.2,24,4.6,NA,NA,16.9,4.1,63.5,12.8,18.7,27.3,21,3.8,24.9,9.5,5.9,0,26.5,98.3,0.8,0.1,0,0.1,0.2,0.2,0.1,0.1,0.1,59.3,0.3,0.1,0.1,0.2,0,31.2,1.8,2,7.9,9.6,17.2,4.1,11.1,1.3,1.5,1.3,3.9,8.7,12.1
"537","E14000962","St Helens North","ENG","NW","Lab","Lab","Lab","Lab","hold","Con",36.6,38,NA,"12,661","24,870","2,668","5,396","1,966","","","","","","","","","","","",NA,"62.9",66,61.5,59.4,NA,52.3,26.6,NA,26.6,52.3,5.6,11.3,4.1,0,0,0,0,0,0,0,0,0,0,0,NA,-0.5,-11.4,3,11.3,1.7,0,0,-4.2,0,0,0,0,0,0,0,0,NA,"Lab","Con",27.1,63.7,2.6,2.4,NA,NA,4.2,NA,NA,NA,NA,NA,NA,19.6,57,4.4,3.8,NA,NA,15.1,NA,58.3,14.4,19.3,27.9,17.6,2.1,27.7,10.3,6.4,0,30.7,98.4,0.6,0.2,0,0.1,0.3,0.2,0.1,0.1,0.1,78.7,0.2,0.2,0,0.3,0,15,0.3,0.1,10.6,8.7,17.8,6,4.3,2.5,2.5,1.4,4.4,9.6,14.5
"538","E14000963","St Helens South and Whiston","ENG","NW","Lab","Lab","Lab","Lab","hold","Con",46,7,NA,"10,335","29,457","2,886","5,353","2,282","","","","","","","","","","","",NA,"63.6",66.9,62.3,59.1,NA,58.5,20.5,NA,20.5,58.5,5.7,10.6,4.5,0,0,0,0,0,0,0,0,0,0,0,NA,-1.3,-9.3,1.7,10.6,1.8,0,0,-3.7,0,0,0,0,0,0,0,0,NA,"Lab","Con",21.8,67.8,4,2.7,NA,NA,3.7,NA,NA,NA,NA,NA,NA,15.9,59.8,5.7,4.6,NA,NA,14,NA,56.1,14.6,19.6,26.7,17.9,2.1,28.8,10,6.8,0,31.8,97.4,0.9,0.5,0.1,0.1,0.3,0.5,0.2,0.1,0.1,79.1,0.2,0.3,0,0.4,0,14.1,0.2,0.1,10.4,7.9,16.9,5.9,4.7,2.4,2.6,1.5,3.8,8.5,17.8
"539","E14000964","St Ives","ENG","SW","LDem","Con","Con","Con","hold","LDem",0.6,8.3,NA,"25,365","3,553","21,081","","954","","","","","","","","","132","","314",NA,"74.7",76.3,73.7,68.6,NA,49.3,41,NA,49.3,6.9,41,0,1.9,0,0,0,0,0,0,0,0,0.3,0,0.6,NA,6.1,-7.3,-1.6,0,1.9,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","LD",43.2,14.2,42.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.3,9.3,33.2,6.3,NA,NA,11.8,1.1,55.1,11.5,16.8,30,23,3.8,21.8,14,5.6,0,26.5,98.2,0.9,0.1,0,0,0.2,0.2,0.2,0,0.2,58.9,0.5,0.1,0.1,0.1,0,30.4,3.8,0.3,5.4,8.3,15.7,3.9,11.2,2,1.4,1.6,5,9.7,12.3
"540","E14000965","Stafford","ENG","WM","Con","Con","Con","Con","hold","Lab",14.8,28.1,NA,"29,992","15,615","3,175","","2,367","","","","","","","","","","","",NA,"70.5",75.9,71,71.2,NA,58.6,30.5,NA,58.6,30.5,6.2,0,4.6,0,0,0,0,0,0,0,0,0,0,0,NA,3.9,-9.4,3.2,0,2.2,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",54.7,39.9,3,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.4,29.6,2.8,2.9,NA,NA,12.9,3.5,57.2,15.4,19.8,26.9,18.3,4.8,20.4,15.5,9.2,0.8,20.3,94,1.5,1.3,0.3,0.1,0.5,0.9,1,0.2,0.2,65.9,0.4,0.8,0,1,0.5,24.2,1.1,0.1,9.4,7.1,16.6,4.7,5.1,2.7,2.1,1.2,4.7,9.8,14.6
"541","E14000966","Staffordshire Moorlands","ENG","WM","Con","Con","Con","Con","hold","Lab",24.2,37.6,NA,"28,192","11,764","2,469","","1,231","","","","","","","","","","","",NA,"66.7",70.6,67.5,70.6,NA,64.6,26.9,NA,64.6,26.9,5.7,0,2.8,0,0,0,0,0,0,0,0,0,0,0,NA,6.5,-7,2.4,0,1.6,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",58.1,33.9,3.3,1.2,NA,NA,NA,NA,NA,NA,NA,NA,3.4,51.1,27.2,4.1,2.9,NA,NA,14.6,NA,64.6,11.5,18.7,29.8,21.2,2.3,26.6,12.4,5.7,0,24.3,98.7,0.6,0.1,0.1,0,0.1,0.2,0.1,0,0,71.3,0.2,0.1,0,0.2,0,20.9,2.5,0.3,14.1,8.6,15.6,4.4,4.5,2,4.5,1.4,4.9,9.2,13.1
"542","E14000967","Stalybridge and Hyde","ENG","NW","Lab","Lab","Lab","Lab","hold","Con",19.1,24.1,NA,"16,079","19,025","1,827","3,591","1,411","","","","","","","","","","","435",NA,"57.4",59.5,59.4,59.2,NA,44.9,38,NA,38,44.9,4.3,8.5,3.3,0,0,0,0,0,0,0,0,0,0,1,NA,-0.1,-12.3,2,8.5,1,0,0,0,0,0,0,0,0,0,0,0,NA,"Lab","Con",38.1,57.2,2.3,2.3,NA,NA,0,NA,NA,NA,NA,NA,NA,28.7,45,3.1,4.5,NA,NA,18.8,NA,58.5,14.8,20.9,26.9,15,3.3,26.3,10.5,6.2,0,28.6,93,1.2,0.7,0.6,3.4,0.3,0.2,0.5,0.1,0.1,63,0.2,0.6,0,4,0,25.6,0.2,0,13.5,8.7,16.5,4.8,4.4,2.6,3.8,1.6,5.3,9.1,12.8
"543","E14000968","Stevenage","ENG","EAST","Con","Con","Con","Con","hold","Lab",6.9,18,NA,"25,328","16,766","4,132","","1,457","","","","","","","","","","","",NA,"66.6",69.7,67.7,64.8,NA,53.1,35.2,NA,53.1,35.2,8.7,0,3.1,0,0,0,0,0,0,0,0,0,0,0,NA,2.8,-8.2,4.6,0,0.9,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",50.3,43.4,4.1,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5,34.2,3.3,2.9,NA,NA,14.4,0.7,57.1,15.8,20.9,25.8,14.8,6.5,20.9,13.8,7,0.1,22.2,88.5,2.6,1.8,0.5,0.6,0.7,1.8,3.1,0.1,0.3,55.4,0.5,1.1,0.2,1.8,0.4,33.3,0.2,0,9.1,9.3,18.5,5.1,4.8,5,3.7,1.3,6.3,8.1,12.3
"544","S14000057","Stirling","SCO","SCO","Lab","SNP","Con","SNP","gain","Con",0.3,17.6,NA,"17,641","4,275","2,867","","942","26,895","","","","","","","","","","",NA,"76.8",74.3,77.5,70.8,NA,51.1,33.5,NA,33.5,8.1,5.4,0,1.8,51.1,0,0,0,0,0,0,0,0,0,0,NA,-3.6,-14,2,0,1.8,14.3,0,0,0,0,0,0,0,0,0,0,NA,"Con","SNP",37.1,22.1,3.4,NA,36.8,NA,NA,NA,NA,NA,NA,NA,0.7,23.1,25.5,2.7,3.1,45.6,NA,NA,NA,32.3,17,18.4,27.3,17.2,5.3,21.3,NA,13.1,1.7,NA,96.8,NA,0.4,0.3,0,1.1,0.5,NA,0.1,0.1,53.4,0.3,0.3,0.1,0.6,0.1,37.8,2.5,0.5,6.1,8.6,14.9,3.4,8.3,2.5,4.8,1.1,5.2,10.2,13.6
"545","E14000969","Stockport","ENG","NW","Lab","Lab","Lab","Lab","hold","Con",34.9,2.5,NA,"11,656","21,695","5,043","1,918","1,403","","","","","","","","","","","",NA,"63.7",64.7,62,61.6,NA,52,27.9,NA,27.9,52,12.1,4.6,3.4,0,0,0,0,0,0,0,0,0,0,0,NA,-0.5,-11.3,7.8,4.6,2,0,0,-2.6,0,0,0,0,0,0,0,0,NA,"Lab","Con",28.4,63.3,4.3,1.4,NA,NA,2.6,NA,NA,NA,NA,NA,NA,24.5,49.9,7.7,4.4,NA,NA,13.1,0.4,48.2,15.5,22.8,25.4,13.9,4.6,23.7,18.3,6.6,0,27.3,90.7,2.2,0.9,2.9,0.3,0.7,0.9,0.9,0.3,0.3,58.8,0.3,0.6,0.1,4,0.1,29.1,0.1,0.1,8.3,7.1,15.4,5.8,4.8,3.8,4.5,1.5,7.2,10.5,14.8
"546","E14000970","Stockton North","ENG","NE","Lab","Lab","Lab","Lab","hold","Con",20.4,9.6,NA,"16,701","17,728","1,631","3,907","","","","","","","","","","1,189","","",NA,"61.7",64.5,59.8,58.6,NA,43.1,40.6,NA,40.6,43.1,4,9.5,0,0,0,0,0,0,0,0,0,2.9,0,0,NA,4.1,-13.8,2.5,9.5,-0.8,0,0,-4.3,0,0,0,0,0,0,0,0,NA,"Lab","Con",36.5,56.9,1.5,0.8,NA,NA,4.3,NA,NA,NA,NA,NA,NA,28,49.1,2.2,NA,NA,NA,19.2,1.5,66.5,16.5,18.7,26.6,16.1,2.2,27.9,9.3,7.5,0.2,30.4,96,1,0.4,0.9,0.1,0.3,0.5,0.7,0.1,0.1,68,0.2,0.2,0,1.3,0.1,23.8,0.3,0.6,10.5,8.6,17.3,5,5.6,2.1,2.6,1.1,4.8,8.9,15.1
